11306508,817,804,38,9
11306519,813,804,39,9
11306529,800,804,38,9
11306539,807,804,37,9
11306549,812,804,38,9
11306559,794,804,39,9
11306570,809,804,40,9
11306580,804,804,39,9
11306590,803,804,37,9
11306600,812,804,38,9
11306610,796,804,39,9
11306621,808,804,39,9
11306631,807,804,38,9
11306641,799,804,37,9
11306651,810,804,38,9
11306661,797,804,38,9
11306671,807,804,37,9
11306682,811,804,37,9
11306692,797,804,38,9
11306702,811,804,39,9
11306712,799,804,38,9
11306722,805,804,37,9
11306733,811,804,37,9
11306743,794,804,39,9
11306753,810,804,39,9
11306763,806,804,39,9
11306773,802,804,37,9
11306784,811,804,37,9
11306794,795,804,38,9
11306804,809,804,39,9
11306814,808,804,38,9
11306824,799,804,38,9
11306835,811,804,39,9
11306845,798,804,39,9
11306855,806,804,39,9
11306865,812,804,39,9
11306875,796,804,39,9
11306885,813,804,40,9
11306896,801,804,39,9
11306906,804,804,38,9
11306916,811,804,38,9
11306926,794,804,40,9
11306936,811,804,41,9
11306947,806,804,40,9
11306957,802,804,39,9
11306967,810,804,39,9
11306977,794,804,40,9
11306987,809,804,41,9
11306998,809,804,40,9
11307008,800,804,38,9
11307018,811,805,38,9
11307028,798,804,39,9
11307038,807,804,39,9
11307048,811,804,39,9
11307059,794,804,40,9
11307069,809,804,40,9
11307079,800,804,40,9
11307089,805,804,39,9
11307099,811,804,39,9
11307110,795,804,40,9
11308374,818,804,40,9
11308384,812,804,40,9
11308394,798,804,40,9
11308404,809,804,41,9
11308414,811,804,41,9
11308425,796,804,40,9
11308435,810,804,40,9
11308445,798,804,41,9
11308455,807,804,41,9
11308465,812,804,41,9
11308475,797,804,41,9
11308486,811,804,41,9
11308496,803,804,41,9
11308506,804,804,41,9
11308516,810,804,41,9
11308526,796,804,41,9
11308537,809,804,41,9
11308547,808,804,41,9
11308557,800,804,40,9
11308567,810,804,40,9
11308577,796,804,40,9
11308588,807,804,41,9
11308598,810,804,40,9
11308608,798,804,39,9
11308618,814,805,39,9
11308628,799,804,41,9
11308638,805,804,41,9
11308649,810,804,40,9
11308659,794,804,41,9
11308669,810,804,41,9
11308679,804,804,41,9
11308689,805,804,40,9
11308700,812,805,40,9
11308710,794,804,42,9
11308720,809,804,42,9
11308730,807,804,41,9
11308740,800,804,40,9
11308751,813,804,40,9
11308761,796,804,41,9
11308771,808,804,41,9
11308781,810,804,41,9
11308791,798,805,39,9
11308801,811,805,39,9
11308812,801,804,40,9
11308822,806,804,40,9
11308832,811,805,39,9
11308842,793,804,41,9
11308852,811,805,40,9
11308863,804,804,41,9
11308873,803,804,40,9
11308883,812,805,40,9
11308893,791,804,43,9
11308903,811,804,44,9
11308914,806,804,43,9
11308924,798,804,42,9
11308934,812,804,42,9
11308944,794,804,44,9
11308954,809,804,44,9
11308964,812,804,45,9
11308975,792,804,46,9
11310239,824,805,48,9
11310249,815,805,49,9
11310259,793,804,51,9
11310269,812,805,51,9
11310279,805,804,51,9
11310290,802,805,49,9
11310300,811,805,49,9
11310310,790,804,53,9
11310320,810,804,54,9
11310330,809,804,53,9
11310340,798,804,53,9
11310351,812,804,53,9
11310361,795,804,54,9
11310371,808,804,54,9
11310381,811,804,55,9
11310391,792,804,56,9
11310402,812,804,57,9
11310412,797,804,57,9
11310422,805,804,57,9
11310432,811,804,57,9
11310442,789,804,60,9
11310453,811,804,61,9
11310463,804,804,60,9
11310473,801,804,60,9
11310483,813,804,59,9
11310493,791,804,62,9
11310503,811,804,62,9
11310514,808,804,62,9
11310524,796,804,61,9
11310534,814,804,63,9
11310544,795,804,64,9
11310554,808,804,64,9
11310565,812,804,64,9
11310575,793,804,64,9
11310585,811,804,65,9
11310595,798,804,65,9
11310605,806,804,65,9
11310616,812,804,65,9
11310626,789,804,68,9
11310636,811,804,68,9
11310646,803,804,67,9
11310656,801,804,67,9
11310666,812,804,67,9
11310677,791,804,70,9
11310687,811,804,71,9
11310697,809,804,70,9
11310707,796,804,69,9
11310717,811,804,69,9
11310728,794,804,71,9
11310738,807,804,71,9
11310748,813,804,71,9
11310758,793,804,71,9
11310768,812,804,71,9
11310779,797,804,72,9
11310789,804,804,71,9
11310799,812,804,71,9
11310809,789,804,73,9
11310819,811,804,74,9
11310829,805,804,72,9
11310840,801,804,70,9
11312104,826,804,72,9
11312114,812,804,71,9
11312124,799,804,69,9
11312134,814,804,70,9
11312144,795,804,71,9
11312155,807,804,71,9
11312165,811,804,71,9
11312175,791,804,71,9
11312185,811,804,71,9
11312195,799,804,71,9
11312206,805,804,70,9
11312216,812,804,70,9
11312226,790,804,72,9
11312236,810,804,73,9
11312246,804,804,72,9
11312256,800,804,70,9
11312267,813,804,70,9
11312277,793,804,71,9
11312287,809,804,71,9
11312297,809,804,71,9
11312307,795,804,69,9
11312318,812,804,69,9
11312328,795,804,70,9
11312338,808,804,70,9
11312348,812,804,70,9
11312358,791,804,70,9
11312369,811,804,70,9
11312379,798,804,70,9
11312389,803,804,69,9
11312399,812,804,69,9
11312409,791,804,70,9
11312419,810,804,71,9
11312430,804,804,70,9
11312440,799,804,68,9
11312450,812,804,68,9
11312460,791,804,70,9
11312470,809,804,71,9
11312481,810,804,70,9
11312491,796,804,68,9
11312501,812,804,68,9
11312511,793,804,70,9
11312521,805,804,70,9
11312532,811,804,69,9
11312542,792,804,69,9
11312552,812,804,69,9
11312562,798,803,70,9
